"","country","ccode","year","Capacity","demo","lnpop","lngdp","polity2"
"2886","Gambia",420,1980,-1.04031348228455,1,6.40025758743286,6.94601392745972,0.800000011920929
"2887","Gambia",420,1981,-0.716079950332642,1,6.4297194480896,6.90475082397461,0.699999988079071
"2888","Gambia",420,1982,-1.27986443042755,1,6.45519876480103,6.99209642410278,0.699999988079071
"2889","Gambia",420,1983,-0.613025665283203,1,6.54821920394897,6.8308744430542,0.699999988079071
"2890","Gambia",420,1984,-0.896783828735352,1,6.57925128936768,6.7696418762207,0.699999988079071
"2891","Gambia",420,1985,-0.739331781864166,1,6.6147255897522,6.64639043807983,0.699999988079071
"2892","Gambia",420,1986,-0.671155154705048,1,6.65415239334106,6.6631326675415,0.699999988079071
"2893","Gambia",420,1987,-0.70301878452301,1,6.69579887390137,6.68085479736328,0.699999988079071
"2894","Gambia",420,1988,-0.623216271400452,1,6.7393364906311,6.74405908584595,0.699999988079071
"2895","Gambia",420,1989,-0.725122332572937,1,6.7833251953125,6.77422380447388,0.699999988079071
"2896","Gambia",420,1990,-0.230547815561295,1,6.82654523849487,6.77764654159546,0.800000011920929
"2897","Gambia",420,1991,-0.565804421901703,1,6.86797428131104,6.76041460037231,0.800000011920929
"2898","Gambia",420,1992,-0.477533668279648,1,6.77878475189209,6.76503896713257,0.800000011920929
"2899","Gambia",420,1993,-0.571545600891113,1,6.94697618484497,6.78558778762817,0.800000011920929
"2900","Gambia",420,1994,-0.375082194805145,0,6.98286294937134,6.78445720672607,-0.699999988079071
"2901","Gambia",420,1995,-0.297719687223434,0,7.01391553878784,6.71174049377441,-0.699999988079071
"2902","Gambia",420,1996,-0.385660320520401,0,7.04053640365601,6.73459148406982,-0.600000023841858
"2903","Gambia",420,1997,-0.496336042881012,0,7.06475925445557,6.74641227722168,-0.5
"2904","Gambia",420,1998,-0.49877604842186,0,7.11476945877075,6.74641227722168,-0.5
"2905","Gambia",420,1999,-0.609006822109222,0,7.1459846496582,6.77536630630493,-0.5
"2906","Gambia",420,2000,-0.899367332458496,0,7.17472410202026,6.79682350158691,-0.5
"2907","Gambia",420,2001,-1.03284990787506,0,7.17472410202026,6.82110738754272,-0.5
"2908","Gambia",420,2002,-1.03155815601349,0,7.31290054321289,6.75693225860596,-0.5
"2909","Gambia",420,2003,-1.15154898166656,0,7.37304162979126,6.79122161865234,-0.5
"2910","Gambia",420,2004,-1.06758415699005,0,7.43318748474121,6.8308744430542,-0.5
"2911","Gambia",420,2005,-1.01993227005005,0,7.48094797134399,6.8511848449707,-0.5
"2912","Gambia",420,2006,-1.0604076385498,0,7.53669023513794,6.8855094909668,-0.5
"2913","Gambia",420,2007,-0.962663888931274,0,7.59316968917847,6.91770553588867,-0.5
"2914","Gambia",420,2008,-1.01146399974823,0,7.64946508407593,6.90239953994751,-0.5
"2915","Gambia",420,2009,-0.997972190380096,0,7.70768356323242,6.89904737472534,-0.5
"2916","Mali",432,1960,-1.54769086837769,0,8.38389015197754,6.28039598464966,-0.699999988079071
"2917","Mali",432,1961,-1.26608562469482,0,8.40760135650635,6.2672004699707,-0.699999988079071
"2918","Mali",432,1962,-1.26622915267944,0,8.43141746520996,6.25190401077271,-0.699999988079071
"2919","Mali",432,1963,-1.35249042510986,0,8.38822269439697,6.29710912704468,-0.699999988079071
"2920","Mali",432,1964,-1.27096557617188,0,8.40871715545654,6.32256507873535,-0.699999988079071
"2921","Mali",432,1965,-1.24670910835266,0,8.42879867553711,6.31535816192627,-0.699999988079071
"2922","Mali",432,1966,-1.29665744304657,0,8.44569683074951,6.33505439758301,-0.699999988079071
"2923","Mali",432,1967,-1.3293821811676,0,8.46421432495117,6.34738922119141,-0.699999988079071
"2924","Mali",432,1968,-1.45626246929169,0,8.48322296142578,6.36130237579346,-0.699999988079071
"2925","Mali",432,1969,-1.47606956958771,0,8.50309467315674,6.33505439758301,-0.699999988079071
"2926","Mali",432,1970,-1.51094722747803,0,8.60977268218994,6.37331962585449,-0.699999988079071
"2927","Mali",432,1971,-1.54525077342987,0,8.63319683074951,6.38519430160522,-0.699999988079071
"2928","Mali",432,1972,-1.53448605537415,0,8.65730285644531,6.4118185043335,-0.699999988079071
"2929","Mali",432,1973,-1.49831664562225,0,8.68152046203613,6.36475086212158,-0.699999988079071
"2930","Mali",432,1974,-1.47104597091675,0,8.70499992370605,6.3171648979187,-0.699999988079071
"2931","Mali",432,1975,-1.15872538089752,0,8.72745418548584,6.42324686050415,-0.699999988079071
"2932","Mali",432,1976,-1.04361462593079,0,8.75099945068359,6.52795791625977,-0.699999988079071
"2933","Mali",432,1977,-1.0127557516098,0,8.78048038482666,6.57925128936768,-0.699999988079071
"2934","Mali",432,1978,-0.919030904769897,0,8.81031036376953,6.53813982009888,-0.699999988079071
"2935","Mali",432,1979,-1.03586399555206,0,8.83913135528564,6.73815250396729,-0.699999988079071
"2936","Mali",432,1980,-0.919174432754517,0,8.86728668212891,6.59714555740356,-0.699999988079071
"2937","Mali",432,1981,-0.793729484081268,0,8.894944190979,6.54678535461426,-0.699999988079071
"2938","Mali",432,1982,-0.894487321376801,0,8.92399120330811,6.47079944610596,-0.699999988079071
"2939","Mali",432,1983,-0.941134452819824,0,8.9544153213501,6.49677515029907,-0.699999988079071
"2940","Mali",432,1984,-0.958645105361938,0,8.98394107818604,6.52209281921387,-0.699999988079071
"2941","Mali",432,1985,-1.07476055622101,0,9.01274299621582,6.5264949798584,-0.699999988079071
"2942","Mali",432,1986,-1.01160752773285,0,8.93155193328857,6.57088279724121,-0.699999988079071
"2943","Mali",432,1987,-0.909988522529602,0,8.94858551025391,6.57088279724121,-0.699999988079071
"2944","Mali",432,1988,-0.778945922851562,0,8.96546268463135,6.55108022689819,-0.699999988079071
"2945","Mali",432,1989,-0.999264001846313,0,8.98231029510498,6.62804126739502,-0.699999988079071
"2946","Mali",432,1990,-1.02725231647491,0,9.00663185119629,6.61606502532959,-0.699999988079071
"2947","Mali",432,1991,-1.4381777048111,0,9.15988922119141,6.58755016326904,0
"2948","Mali",432,1992,-1.01648759841919,1,9.19187068939209,6.64768838882446,0.699999988079071
"2949","Mali",432,1993,-0.919461488723755,1,9.22384834289551,6.60258769989014,0.699999988079071
"2950","Mali",432,1994,-1.12528300285339,1,9.25560092926025,6.60665035247803,0.699999988079071
"2951","Mali",432,1995,-0.978021562099457,1,9.28693103790283,6.65286302566528,0.699999988079071
"2952","Mali",432,1996,-1.05782413482666,1,9.31784820556641,6.67329788208008,0.699999988079071
"2953","Mali",432,1997,-1.18212080001831,1,9.34844875335693,6.71538352966309,0.600000023841858
"2954","Mali",432,1998,-1.19432079792023,1,9.27753162384033,6.74051952362061,0.600000023841858
"2955","Mali",432,1999,-1.28388333320618,1,9.30209922790527,6.78219223022461,0.600000023841858
"2956","Mali",432,2000,-0.997685134410858,1,9.32678890228271,6.79570579528809,0.600000023841858
"2957","Mali",432,2001,-0.968835711479187,1,9.32670021057129,6.8855094909668,0.600000023841858
"2958","Mali",432,2002,-0.970558047294617,1,9.28354263305664,6.90274286270142,0.699999988079071
"2959","Mali",432,2003,-0.87712025642395,1,9.2889928817749,6.94793701171875,0.699999988079071
"2960","Mali",432,2004,-0.882574379444122,1,9.29444122314453,6.94601392745972,0.699999988079071
"2961","Mali",432,2005,-0.561354994773865,1,9.30694770812988,6.98007583618164,0.699999988079071
"2962","Mali",432,2006,-0.657376348972321,1,9.31972789764404,7.00578880310059,0.699999988079071
"2963","Mali",432,2007,-0.621637463569641,1,9.33243179321289,7.02108383178711,0.699999988079071
"2964","Mali",432,2008,-0.735887050628662,1,9.34491920471191,7.03934669494629,0.699999988079071
"2965","Mali",432,2009,-0.716941118240356,1,9.35717868804932,7.05724620819092,0.699999988079071
"2966","Senegal",433,1960,-1.79011237621307,0,8.16023254394531,7.27586460113525,-0.100000001490116
"2967","Senegal",433,1961,-1.46329534053802,0,8.18283843994141,7.29641342163086,-0.100000001490116
"2968","Senegal",433,1962,-1.70112407207489,0,8.20549201965332,7.30451583862305,-0.400000005960464
"2969","Senegal",433,1963,-1.16317486763,0,8.22817707061768,7.31787633895874,-0.699999988079071
"2970","Senegal",433,1964,-1.17049491405487,0,8.25114250183105,7.31255340576172,-0.699999988079071
"2971","Senegal",433,1965,-1.07260763645172,0,8.27384662628174,7.32052707672119,-0.699999988079071
"2972","Senegal",433,1966,-1.12571358680725,0,8.29654693603516,7.3185396194458,-0.699999988079071
"2973","Senegal",433,1967,-1.14379835128784,0,8.31923007965088,7.27862882614136,-0.699999988079071
"2974","Senegal",433,1968,-1.14135837554932,0,8.34188652038574,7.31255340576172,-0.699999988079071
"2975","Senegal",433,1969,-1.11164772510529,0,8.36543941497803,7.21670961380005,-0.699999988079071
"2976","Senegal",433,1970,-1.20809960365295,0,8.3886775970459,7.26891994476318,-0.699999988079071
"2977","Senegal",433,1971,-1.21082675457001,0,8.41338729858398,7.23705911636353,-0.699999988079071
"2978","Senegal",433,1972,-1.15097486972809,0,8.44591236114502,7.26961660385132,-0.699999988079071
"2979","Senegal",433,1973,-1.11164772510529,0,8.46273708343506,7.18159198760986,-0.699999988079071
"2980","Senegal",433,1974,-1.18700075149536,0,8.48735237121582,7.1921820640564,-0.600000023841858
"2981","Senegal",433,1975,-0.926637947559357,0,8.51218032836914,7.24136638641357,-0.600000023841858
"2982","Senegal",433,1976,-0.727275252342224,0,8.53679943084717,7.30451583862305,-0.600000023841858
"2983","Senegal",433,1977,-0.695268154144287,0,8.5644588470459,7.24636793136597,-0.600000023841858
"2984","Senegal",433,1978,-0.655653953552246,0,8.59192943572998,7.17472410202026,-0.200000002980232
"2985","Senegal",433,1979,-0.634124517440796,0,8.61956882476807,7.21081829071045,-0.200000002980232
"2986","Senegal",433,1980,-0.505378425121307,0,8.64716815948486,7.14519596099854,-0.200000002980232
"2987","Senegal",433,1981,-0.369355350732803,0,8.686767578125,7.10578632354736,-0.100000001490116
"2988","Senegal",433,1982,-0.390583395957947,0,8.70250988006592,7.21524000167847,-0.100000001490116
"2989","Senegal",433,1983,-0.279319196939468,0,8.7300443649292,7.20860052108765,-0.100000001490116
"2990","Senegal",433,1984,-0.376876294612885,0,8.74177551269531,7.12929773330688,-0.100000001490116
"2991","Senegal",433,1985,-0.362523347139359,0,8.78308963775635,7.13489103317261,-0.100000001490116
"2992","Senegal",433,1986,-0.433972418308258,0,8.81284332275391,7.14991664886475,-0.100000001490116
"2993","Senegal",433,1987,-0.412715673446655,0,8.84057998657227,7.15851402282715,-0.100000001490116
"2994","Senegal",433,1988,-0.449746310710907,0,8.84130382537842,7.1762547492981,-0.100000001490116
"2995","Senegal",433,1989,-0.44535431265831,0,8.86841297149658,7.12447834014893,-0.100000001490116
"2996","Senegal",433,1990,-0.439713597297668,0,8.89549255371094,7.13409376144409,-0.100000001490116
"2997","Senegal",433,1991,-0.50667017698288,0,8.92265796661377,7.09837579727173,-0.100000001490116
"2998","Senegal",433,1992,-0.452387273311615,0,8.94962501525879,7.08924293518066,-0.100000001490116
"2999","Senegal",433,1993,-0.570827960968018,0,8.97638893127441,7.03790616989136,-0.100000001490116
"3000","Senegal",433,1994,-0.70474112033844,0,9.00306987762451,7.03702783584595,-0.100000001490116
"3001","Senegal",433,1995,-0.656371593475342,0,9.02977752685547,7.05875825881958,-0.100000001490116
"3002","Senegal",433,1996,-0.546714961528778,0,9.05637264251709,7.07918453216553,-0.100000001490116
"3003","Senegal",433,1997,-0.697134017944336,0,9.08284759521484,7.10002708435059,-0.100000001490116
"3004","Senegal",433,1998,-0.667566955089569,0,9.10542392730713,7.12689065933228,-0.100000001490116
"3005","Senegal",433,1999,-0.620632708072662,0,9.1314058303833,7.14991664886475,-0.100000001490116
"3006","Senegal",433,2000,-0.550016164779663,1,9.15715026855469,7.18006992340088,0.800000011920929
"3007","Senegal",433,2001,-0.557910263538361,1,9.15736103057861,7.19818353652954,0.800000011920929
"3008","Senegal",433,2002,-0.697277545928955,1,9.27770614624023,7.18159198760986,0.800000011920929
"3009","Senegal",433,2003,-0.594797372817993,1,9.31687450408936,7.21744346618652,0.800000011920929
